registradoEm,nomeEpisodio,animeNome,temporada,loreNome,modeloLlm,statusFinal,totalLinhas,falasTraduzidas,falasDoCache,tempoTotalMs,quantidadeAvisos
2026-07-26T19:17:54.749695400Z,Mobile.Suit.Gundam.ZZ.S01E21_ENG.ass,Mobile Suit Gundam ZZ,Temporada Única,Mobile Suit Gundam ZZ,mistralai/mistral-nemo-instruct-2407,PARCIAL,391,370,0,329482,7
2026-07-26T19:22:45.356253400Z,Mobile.Suit.Gundam.ZZ.S01E22_ENG.ass,Mobile Suit Gundam ZZ,Temporada Única,Mobile Suit Gundam ZZ,mistralai/mistral-nemo-instruct-2407,PARCIAL,385,365,0,290598,3
2026-07-26T19:27:51.735949900Z,Mobile.Suit.Gundam.ZZ.S01E23_ENG.ass,Mobile Suit Gundam ZZ,Temporada Única,Mobile Suit Gundam ZZ,mistralai/mistral-nemo-instruct-2407,PARCIAL,361,347,0,306372,9
2026-07-26T19:33:05.558477400Z,Mobile.Suit.Gundam.ZZ.S01E24_ENG.ass,Mobile Suit Gundam ZZ,Temporada Única,Mobile Suit Gundam ZZ,mistralai/mistral-nemo-instruct-2407,PARCIAL,381,363,0,313815,5
2026-07-26T19:37:04.625233100Z,Mobile.Suit.Gundam.ZZ.S01E25_ENG.ass,Mobile Suit Gundam ZZ,Temporada Única,Mobile Suit Gundam ZZ,mistralai/mistral-nemo-instruct-2407,PARCIAL,311,282,0,239061,8
2026-07-26T19:41:58.122958900Z,Mobile.Suit.Gundam.ZZ.S01E26_ENG.ass,Mobile Suit Gundam ZZ,Temporada Única,Mobile Suit Gundam ZZ,mistralai/mistral-nemo-instruct-2407,PARCIAL,374,349,0,293487,8
2026-07-26T19:45:53.553664Z,Mobile.Suit.Gundam.ZZ.S01E27_ENG.ass,Mobile Suit Gundam ZZ,Temporada Única,Mobile Suit Gundam ZZ,mistralai/mistral-nemo-instruct-2407,CONCLUIDO,300,281,0,235422,3
2026-07-26T19:50:02.649863Z,Mobile.Suit.Gundam.ZZ.S01E28_ENG.ass,Mobile Suit Gundam ZZ,Temporada Única,Mobile Suit Gundam ZZ,mistralai/mistral-nemo-instruct-2407,PARCIAL,333,305,0,249081,12
2026-07-26T19:54:48.597345800Z,Mobile.Suit.Gundam.ZZ.S01E29_ENG.ass,Mobile Suit Gundam ZZ,Temporada Única,Mobile Suit Gundam ZZ,mistralai/mistral-nemo-instruct-2407,PARCIAL,348,336,0,285941,9
2026-07-26T19:59:52.527441300Z,Mobile.Suit.Gundam.ZZ.S01E30_ENG.ass,Mobile Suit Gundam ZZ,Temporada Única,Mobile Suit Gundam ZZ,mistralai/mistral-nemo-instruct-2407,PARCIAL,387,367,0,303922,8
2026-07-26T20:04:33.855362900Z,Mobile.Suit.Gundam.ZZ.S01E31_ENG.ass,Mobile Suit Gundam ZZ,Temporada Única,Mobile Suit Gundam ZZ,mistralai/mistral-nemo-instruct-2407,PARCIAL,323,314,0,281322,11
2026-07-26T20:08:56.955030300Z,Mobile.Suit.Gundam.ZZ.S01E32_ENG.ass,Mobile Suit Gundam ZZ,Temporada Única,Mobile Suit Gundam ZZ,mistralai/mistral-nemo-instruct-2407,CONCLUIDO,316,303,0,263094,2
2026-07-26T20:14:09.537381800Z,Mobile.Suit.Gundam.ZZ.S01E33_ENG.ass,Mobile Suit Gundam ZZ,Temporada Única,Mobile Suit Gundam ZZ,mistralai/mistral-nemo-instruct-2407,PARCIAL,413,392,0,312576,6
2026-07-26T20:19:45.372742300Z,Mobile.Suit.Gundam.ZZ.S01E34_ENG.ass,Mobile Suit Gundam ZZ,Temporada Única,Mobile Suit Gundam ZZ,mistralai/mistral-nemo-instruct-2407,PARCIAL,378,362,0,335824,7
2026-07-26T20:23:58.428564100Z,Mobile.Suit.Gundam.ZZ.S01E35_ENG.ass,Mobile Suit Gundam ZZ,Temporada Única,Mobile Suit Gundam ZZ,mistralai/mistral-nemo-instruct-2407,PARCIAL,307,291,0,253050,8
2026-07-26T20:27:42.875588500Z,Mobile.Suit.Gundam.ZZ.S01E36_ENG.ass,Mobile Suit Gundam ZZ,Temporada Única,Mobile Suit Gundam ZZ,mistralai/mistral-nemo-instruct-2407,PARCIAL,290,281,0,224441,7
2026-07-26T20:32:59.416664800Z,Mobile.Suit.Gundam.ZZ.S01E37_ENG.ass,Mobile Suit Gundam ZZ,Temporada Única,Mobile Suit Gundam ZZ,mistralai/mistral-nemo-instruct-2407,CONCLUIDO,381,368,0,316536,6
2026-07-26T20:38:13.089201500Z,Mobile.Suit.Gundam.ZZ.S01E38_ENG.ass,Mobile Suit Gundam ZZ,Temporada Única,Mobile Suit Gundam ZZ,mistralai/mistral-nemo-instruct-2407,CONCLUIDO,389,374,0,313663,4
2026-07-26T20:42:42.888271200Z,Mobile.Suit.Gundam.ZZ.S01E39_ENG.ass,Mobile Suit Gundam ZZ,Temporada Única,Mobile Suit Gundam ZZ,mistralai/mistral-nemo-instruct-2407,PARCIAL,331,323,0,269793,6
2026-07-26T20:47:58.447739800Z,Mobile.Suit.Gundam.ZZ.S01E40_ENG.ass,Mobile Suit Gundam ZZ,Temporada Única,Mobile Suit Gundam ZZ,mistralai/mistral-nemo-instruct-2407,CONCLUIDO,411,393,0,315555,2
2026-07-26T20:53:29.155379800Z,Mobile.Suit.Gundam.ZZ.S01E41_ENG.ass,Mobile Suit Gundam ZZ,Temporada Única,Mobile Suit Gundam ZZ,mistralai/mistral-nemo-instruct-2407,PARCIAL,306,284,0,330702,6
2026-07-26T21:01:08.202119400Z,Mobile.Suit.Gundam.ZZ.S01E42_ENG.ass,Mobile Suit Gundam ZZ,Temporada Única,Mobile Suit Gundam ZZ,mistralai/mistral-nemo-instruct-2407,PARCIAL,414,378,0,459038,14
2026-07-26T21:09:44.046735100Z,Mobile.Suit.Gundam.ZZ.S01E43_ENG.ass,Mobile Suit Gundam ZZ,Temporada Única,Mobile Suit Gundam ZZ,mistralai/mistral-nemo-instruct-2407,PARCIAL,378,352,0,515821,14
2026-07-26T21:16:26.550596100Z,Mobile.Suit.Gundam.ZZ.S01E44_ENG.ass,Mobile Suit Gundam ZZ,Temporada Única,Mobile Suit Gundam ZZ,mistralai/mistral-nemo-instruct-2407,PARCIAL,329,315,0,402489,9
2026-07-26T21:23:05.294016300Z,Mobile.Suit.Gundam.ZZ.S01E45_ENG.ass,Mobile Suit Gundam ZZ,Temporada Única,Mobile Suit Gundam ZZ,mistralai/mistral-nemo-instruct-2407,PARCIAL,293,281,0,398728,5
2026-07-26T21:31:12.106616400Z,Mobile.Suit.Gundam.ZZ.S01E46_ENG.ass,Mobile Suit Gundam ZZ,Temporada Única,Mobile Suit Gundam ZZ,mistralai/mistral-nemo-instruct-2407,PARCIAL,331,315,0,486797,12
2026-07-26T21:37:56.414061900Z,Mobile.Suit.Gundam.ZZ.S01E47_ENG.ass,Mobile Suit Gundam ZZ,Temporada Única,Mobile Suit Gundam ZZ,mistralai/mistral-nemo-instruct-2407,PARCIAL,249,229,0,404274,6
2026-07-28T17:52:47.541138600Z,Mobile.Suit.Gundam.The.08th.MS.Team.S00E02_Track2.ass,[Joseki] Mobile Suit Gundam The 08th MS Team COMPLETE (1996)(BD AV1 1080p Opus)[Sub Eng],Temporada Única,Mobile Suit Gundam: The 08th MS Team,mistralai/mistral-nemo-instruct-2407,CONCLUIDO,73,70,0,69063,0
2026-07-28T17:54:28.090071100Z,Mobile.Suit.Gundam.The.08th.MS.Team.S01E01_Track3.ass,[Joseki] Mobile Suit Gundam The 08th MS Team COMPLETE (1996)(BD AV1 1080p Opus)[Sub Eng],Temporada Única,Mobile Suit Gundam: The 08th MS Team,,FALHOU,0,0,0,0,1
2026-07-28T18:00:59.433218300Z,Mobile.Suit.Gundam.The.08th.MS.Team.S01E02_Track3.ass,[Joseki] Mobile Suit Gundam The 08th MS Team COMPLETE (1996)(BD AV1 1080p Opus)[Sub Eng],Temporada Única,Mobile Suit Gundam: The 08th MS Team,mistralai/mistral-nemo-instruct-2407,CONCLUIDO,267,264,0,391334,2
2026-07-28T18:10:13.198082400Z,Mobile.Suit.Gundam.The.08th.MS.Team.S01E03_Track3.ass,[Joseki] Mobile Suit Gundam The 08th MS Team COMPLETE (1996)(BD AV1 1080p Opus)[Sub Eng],Temporada Única,Mobile Suit Gundam: The 08th MS Team,mistralai/mistral-nemo-instruct-2407,PARCIAL,342,334,0,553738,4
2026-07-28T18:19:23.022777600Z,Mobile.Suit.Gundam.The.08th.MS.Team.S01E04_Track3.ass,[Joseki] Mobile Suit Gundam The 08th MS Team COMPLETE (1996)(BD AV1 1080p Opus)[Sub Eng],Temporada Única,Mobile Suit Gundam: The 08th MS Team,mistralai/mistral-nemo-instruct-2407,CONCLUIDO,341,335,0,549809,5
2026-07-28T18:27:29.918399700Z,Mobile.Suit.Gundam.The.08th.MS.Team.S01E05_Track3.ass,[Joseki] Mobile Suit Gundam The 08th MS Team COMPLETE (1996)(BD AV1 1080p Opus)[Sub Eng],Temporada Única,Mobile Suit Gundam: The 08th MS Team,mistralai/mistral-nemo-instruct-2407,CONCLUIDO,378,363,0,486884,1
2026-07-28T18:33:46.047527Z,Mobile.Suit.Gundam.The.08th.MS.Team.S01E06_Track3.ass,[Joseki] Mobile Suit Gundam The 08th MS Team COMPLETE (1996)(BD AV1 1080p Opus)[Sub Eng],Temporada Única,Mobile Suit Gundam: The 08th MS Team,mistralai/mistral-nemo-instruct-2407,PARCIAL,304,294,0,376121,4
2026-07-28T18:38:07.480304300Z,Mobile.Suit.Gundam.The.08th.MS.Team.S01E07_Track3.ass,[Joseki] Mobile Suit Gundam The 08th MS Team COMPLETE (1996)(BD AV1 1080p Opus)[Sub Eng],Temporada Única,Mobile Suit Gundam: The 08th MS Team,mistralai/mistral-nemo-instruct-2407,PARCIAL,209,203,0,261423,4
2026-07-28T18:44:54.267513900Z,Mobile.Suit.Gundam.The.08th.MS.Team.S01E08_Track3.ass,[Joseki] Mobile Suit Gundam The 08th MS Team COMPLETE (1996)(BD AV1 1080p Opus)[Sub Eng],Temporada Única,Mobile Suit Gundam: The 08th MS Team,mistralai/mistral-nemo-instruct-2407,CONCLUIDO,301,301,0,406775,1
2026-07-28T18:52:29.605970200Z,Mobile.Suit.Gundam.The.08th.MS.Team.S01E09_Track3.ass,[Joseki] Mobile Suit Gundam The 08th MS Team COMPLETE (1996)(BD AV1 1080p Opus)[Sub Eng],Temporada Única,Mobile Suit Gundam: The 08th MS Team,mistralai/mistral-nemo-instruct-2407,PARCIAL,324,315,0,455329,10
2026-07-28T18:58:38.583027500Z,Mobile.Suit.Gundam.The.08th.MS.Team.S01E10_Track3.ass,[Joseki] Mobile Suit Gundam The 08th MS Team COMPLETE (1996)(BD AV1 1080p Opus)[Sub Eng],Temporada Única,Mobile Suit Gundam: The 08th MS Team,mistralai/mistral-nemo-instruct-2407,PARCIAL,262,257,0,368966,10
2026-07-28T19:04:10.001609600Z,Mobile.Suit.Gundam.The.08th.MS.Team.S01E11_Track3.ass,[Joseki] Mobile Suit Gundam The 08th MS Team COMPLETE (1996)(BD AV1 1080p Opus)[Sub Eng],Temporada Única,Mobile Suit Gundam: The 08th MS Team,mistralai/mistral-nemo-instruct-2407,PARCIAL,247,243,0,331409,5
2026-07-28T19:09:50.546963400Z,Mobile.Suit.Gundam.The.08th.MS.Team.S01E12_Track3.ass,[Joseki] Mobile Suit Gundam The 08th MS Team COMPLETE (1996)(BD AV1 1080p Opus)[Sub Eng],Temporada Única,Mobile Suit Gundam: The 08th MS Team,mistralai/mistral-nemo-instruct-2407,PARCIAL,287,280,0,340536,5
2026-07-28T22:55:05.941063500Z,Mobile.Suit.Gundam.The.08th.MS.Team.S00E02_Track2.ass,[Joseki] Mobile Suit Gundam The 08th MS Team COMPLETE (1996)(BD AV1 1080p Opus)[Sub Eng],Temporada Única,Mobile Suit Gundam: The 08th MS Team,mistralai/mistral-nemo-instruct-2407,CONCLUIDO,73,70,0,66205,0
2026-07-28T23:00:37.019959500Z,Mobile.Suit.Gundam.The.08th.MS.Team.S01E01_Track3.ass,[Joseki] Mobile Suit Gundam The 08th MS Team COMPLETE (1996)(BD AV1 1080p Opus)[Sub Eng],Temporada Única,Mobile Suit Gundam: The 08th MS Team,mistralai/mistral-nemo-instruct-2407,CONCLUIDO,286,282,0,331067,2
2026-07-28T23:05:52.149080800Z,Mobile.Suit.Gundam.The.08th.MS.Team.S01E02_Track3.ass,[Joseki] Mobile Suit Gundam The 08th MS Team COMPLETE (1996)(BD AV1 1080p Opus)[Sub Eng],Temporada Única,Mobile Suit Gundam: The 08th MS Team,mistralai/mistral-nemo-instruct-2407,PARCIAL,267,263,0,315123,1
2026-07-28T23:12:19.652410200Z,Mobile.Suit.Gundam.The.08th.MS.Team.S01E03_Track3.ass,[Joseki] Mobile Suit Gundam The 08th MS Team COMPLETE (1996)(BD AV1 1080p Opus)[Sub Eng],Temporada Única,Mobile Suit Gundam: The 08th MS Team,mistralai/mistral-nemo-instruct-2407,PARCIAL,342,335,0,387496,2
2026-07-28T23:19:16.464086200Z,Mobile.Suit.Gundam.The.08th.MS.Team.S01E04_Track3.ass,[Joseki] Mobile Suit Gundam The 08th MS Team COMPLETE (1996)(BD AV1 1080p Opus)[Sub Eng],Temporada Única,Mobile Suit Gundam: The 08th MS Team,mistralai/mistral-nemo-instruct-2407,CONCLUIDO,341,335,0,416805,3
2026-07-28T23:26:03.832784200Z,Mobile.Suit.Gundam.The.08th.MS.Team.S01E05_Track3.ass,[Joseki] Mobile Suit Gundam The 08th MS Team COMPLETE (1996)(BD AV1 1080p Opus)[Sub Eng],Temporada Única,Mobile Suit Gundam: The 08th MS Team,mistralai/mistral-nemo-instruct-2407,CONCLUIDO,378,363,0,407362,0
2026-07-28T23:32:05.598942Z,Mobile.Suit.Gundam.The.08th.MS.Team.S01E06_Track3.ass,[Joseki] Mobile Suit Gundam The 08th MS Team COMPLETE (1996)(BD AV1 1080p Opus)[Sub Eng],Temporada Única,Mobile Suit Gundam: The 08th MS Team,mistralai/mistral-nemo-instruct-2407,PARCIAL,304,295,0,361758,5
2026-07-28T23:36:22.136157600Z,Mobile.Suit.Gundam.The.08th.MS.Team.S01E07_Track3.ass,[Joseki] Mobile Suit Gundam The 08th MS Team COMPLETE (1996)(BD AV1 1080p Opus)[Sub Eng],Temporada Única,Mobile Suit Gundam: The 08th MS Team,mistralai/mistral-nemo-instruct-2407,CONCLUIDO,209,204,0,256530,0
2026-07-28T23:42:45.451298200Z,Mobile.Suit.Gundam.The.08th.MS.Team.S01E08_Track3.ass,[Joseki] Mobile Suit Gundam The 08th MS Team COMPLETE (1996)(BD AV1 1080p Opus)[Sub Eng],Temporada Única,Mobile Suit Gundam: The 08th MS Team,mistralai/mistral-nemo-instruct-2407,CONCLUIDO,301,301,0,383309,0
2026-07-28T23:50:24.741750600Z,Mobile.Suit.Gundam.The.08th.MS.Team.S01E09_Track3.ass,[Joseki] Mobile Suit Gundam The 08th MS Team COMPLETE (1996)(BD AV1 1080p Opus)[Sub Eng],Temporada Única,Mobile Suit Gundam: The 08th MS Team,mistralai/mistral-nemo-instruct-2407,PARCIAL,324,317,0,459284,8
2026-07-28T23:55:34.968076Z,Mobile.Suit.Gundam.The.08th.MS.Team.S01E10_Track3.ass,[Joseki] Mobile Suit Gundam The 08th MS Team COMPLETE (1996)(BD AV1 1080p Opus)[Sub Eng],Temporada Única,Mobile Suit Gundam: The 08th MS Team,mistralai/mistral-nemo-instruct-2407,PARCIAL,262,260,0,310215,7
2026-07-28T23:59:47.744697500Z,Mobile.Suit.Gundam.The.08th.MS.Team.S01E11_Track3.ass,[Joseki] Mobile Suit Gundam The 08th MS Team COMPLETE (1996)(BD AV1 1080p Opus)[Sub Eng],Temporada Única,Mobile Suit Gundam: The 08th MS Team,mistralai/mistral-nemo-instruct-2407,PARCIAL,247,243,0,252771,5
2026-07-29T00:04:02.812202100Z,Mobile.Suit.Gundam.The.08th.MS.Team.S01E12_Track3.ass,[Joseki] Mobile Suit Gundam The 08th MS Team COMPLETE (1996)(BD AV1 1080p Opus)[Sub Eng],Temporada Única,Mobile Suit Gundam: The 08th MS Team,mistralai/mistral-nemo-instruct-2407,PARCIAL,287,282,0,255058,4
2026-07-29T02:17:19.107160900Z,Mobile Suit Gundam 0083 - Stardust Memory - S01E01_Track3.ass,[Joseki] Mobile Suit Gundam 0083 Stardust Memory COMPLETE (1991)(BD AV1 1080p Opus)[Sub Eng],Temporada Única,Mobile Suit Gundam 0083: Stardust Memory,mistralai/mistral-nemo-instruct-2407,PARCIAL,346,334,0,419816,4
2026-07-29T02:17:45.505701400Z,Mobile Suit Gundam 0083 - Stardust Memory - S01E02_5_Track3.ass,[Joseki] Mobile Suit Gundam 0083 Stardust Memory COMPLETE (1991)(BD AV1 1080p Opus)[Sub Eng],Temporada Única,Mobile Suit Gundam 0083: Stardust Memory,mistralai/mistral-nemo-instruct-2407,CONCLUIDO,24,21,0,26385,0
2026-07-29T02:24:33.564608300Z,Mobile Suit Gundam 0083 - Stardust Memory - S01E02_Track3.ass,[Joseki] Mobile Suit Gundam 0083 Stardust Memory COMPLETE (1991)(BD AV1 1080p Opus)[Sub Eng],Temporada Única,Mobile Suit Gundam 0083: Stardust Memory,mistralai/mistral-nemo-instruct-2407,PARCIAL,340,328,0,408047,2
2026-07-29T02:26:53.733203300Z,Mobile Suit Gundam 0083 - Stardust Memory - S01E03-5_Track2.ass,[Joseki] Mobile Suit Gundam 0083 Stardust Memory COMPLETE (1991)(BD AV1 1080p Opus)[Sub Eng],Temporada Única,Mobile Suit Gundam 0083: Stardust Memory,mistralai/mistral-nemo-instruct-2407,CONCLUIDO,78,78,0,140163,1
2026-07-29T02:32:57.009770600Z,Mobile Suit Gundam 0083 - Stardust Memory - S01E03_Track3.ass,[Joseki] Mobile Suit Gundam 0083 Stardust Memory COMPLETE (1991)(BD AV1 1080p Opus)[Sub Eng],Temporada Única,Mobile Suit Gundam 0083: Stardust Memory,mistralai/mistral-nemo-instruct-2407,PARCIAL,311,300,0,363269,3
2026-07-29T02:40:05.050345900Z,Mobile Suit Gundam 0083 - Stardust Memory - S01E04_Track3.ass,[Joseki] Mobile Suit Gundam 0083 Stardust Memory COMPLETE (1991)(BD AV1 1080p Opus)[Sub Eng],Temporada Única,Mobile Suit Gundam 0083: Stardust Memory,mistralai/mistral-nemo-instruct-2407,PARCIAL,352,338,0,428030,2
2026-07-29T02:47:24.932275800Z,Mobile Suit Gundam 0083 - Stardust Memory - S01E05_Track3.ass,[Joseki] Mobile Suit Gundam 0083 Stardust Memory COMPLETE (1991)(BD AV1 1080p Opus)[Sub Eng],Temporada Única,Mobile Suit Gundam 0083: Stardust Memory,mistralai/mistral-nemo-instruct-2407,PARCIAL,372,363,0,439874,3
2026-07-29T02:52:54.811205300Z,Mobile Suit Gundam 0083 - Stardust Memory - S01E06_Track3.ass,[Joseki] Mobile Suit Gundam 0083 Stardust Memory COMPLETE (1991)(BD AV1 1080p Opus)[Sub Eng],Temporada Única,Mobile Suit Gundam 0083: Stardust Memory,mistralai/mistral-nemo-instruct-2407,PARCIAL,285,280,0,329872,3
2026-07-29T02:59:27.023311700Z,Mobile Suit Gundam 0083 - Stardust Memory - S01E07_Track3.ass,[Joseki] Mobile Suit Gundam 0083 Stardust Memory COMPLETE (1991)(BD AV1 1080p Opus)[Sub Eng],Temporada Única,Mobile Suit Gundam 0083: Stardust Memory,mistralai/mistral-nemo-instruct-2407,PARCIAL,334,321,0,392205,11
2026-07-29T03:06:02.116229Z,Mobile Suit Gundam 0083 - Stardust Memory - S01E08_Track3.ass,[Joseki] Mobile Suit Gundam 0083 Stardust Memory COMPLETE (1991)(BD AV1 1080p Opus)[Sub Eng],Temporada Única,Mobile Suit Gundam 0083: Stardust Memory,mistralai/mistral-nemo-instruct-2407,PARCIAL,367,358,0,395086,2
2026-07-29T03:12:14.597325Z,Mobile Suit Gundam 0083 - Stardust Memory - S01E09_Track3.ass,[Joseki] Mobile Suit Gundam 0083 Stardust Memory COMPLETE (1991)(BD AV1 1080p Opus)[Sub Eng],Temporada Única,Mobile Suit Gundam 0083: Stardust Memory,mistralai/mistral-nemo-instruct-2407,CONCLUIDO,280,276,0,372473,3
2026-07-29T03:17:03.344731900Z,Mobile Suit Gundam 0083 - Stardust Memory - S01E10_Track3.ass,[Joseki] Mobile Suit Gundam 0083 Stardust Memory COMPLETE (1991)(BD AV1 1080p Opus)[Sub Eng],Temporada Única,Mobile Suit Gundam 0083: Stardust Memory,mistralai/mistral-nemo-instruct-2407,CONCLUIDO,242,238,0,288740,1
2026-07-29T03:23:01.291656100Z,Mobile Suit Gundam 0083 - Stardust Memory - S01E11_Track3.ass,[Joseki] Mobile Suit Gundam 0083 Stardust Memory COMPLETE (1991)(BD AV1 1080p Opus)[Sub Eng],Temporada Única,Mobile Suit Gundam 0083: Stardust Memory,mistralai/mistral-nemo-instruct-2407,PARCIAL,301,296,0,357938,2
2026-07-29T03:27:38.115281700Z,Mobile Suit Gundam 0083 - Stardust Memory - S01E12_Track3.ass,[Joseki] Mobile Suit Gundam 0083 Stardust Memory COMPLETE (1991)(BD AV1 1080p Opus)[Sub Eng],Temporada Única,Mobile Suit Gundam 0083: Stardust Memory,mistralai/mistral-nemo-instruct-2407,CONCLUIDO,229,227,0,276817,2
2026-07-29T03:31:34.745247Z,Mobile Suit Gundam 0083 - Stardust Memory - S01E13_Track3.ass,[Joseki] Mobile Suit Gundam 0083 Stardust Memory COMPLETE (1991)(BD AV1 1080p Opus)[Sub Eng],Temporada Única,Mobile Suit Gundam 0083: Stardust Memory,mistralai/mistral-nemo-instruct-2407,PARCIAL,218,209,0,236623,1
2026-07-29T03:51:41.062250100Z,Mobile Suit Zeta Gundam - S01E01_Track2.ass,Mobile Suit Zeta Gundam,Temporada Única,Mobile Suit Zeta Gundam,mistralai/mistral-nemo-instruct-2407,CONCLUIDO,207,188,0,160496,0
2026-07-29T03:55:57.274129900Z,Mobile Suit Zeta Gundam - S01E02_Track2.ass,Mobile Suit Zeta Gundam,Temporada Única,Mobile Suit Zeta Gundam,mistralai/mistral-nemo-instruct-2407,PARCIAL,301,294,0,256205,10
2026-07-29T04:00:55.967869500Z,Mobile Suit Zeta Gundam - S01E03_Track2.ass,Mobile Suit Zeta Gundam,Temporada Única,Mobile Suit Zeta Gundam,mistralai/mistral-nemo-instruct-2407,PARCIAL,356,350,0,298688,4
2026-07-29T04:05:35.334271500Z,Mobile Suit Zeta Gundam - S01E04_Track2.ass,Mobile Suit Zeta Gundam,Temporada Única,Mobile Suit Zeta Gundam,mistralai/mistral-nemo-instruct-2407,CONCLUIDO,318,312,0,279362,9
2026-07-29T04:09:55.382734400Z,Mobile Suit Zeta Gundam - S01E05_Track2.ass,Mobile Suit Zeta Gundam,Temporada Única,Mobile Suit Zeta Gundam,mistralai/mistral-nemo-instruct-2407,CONCLUIDO,309,298,0,260041,3
2026-07-29T04:14:56.524117600Z,Mobile Suit Zeta Gundam - S01E06_Track2.ass,Mobile Suit Zeta Gundam,Temporada Única,Mobile Suit Zeta Gundam,mistralai/mistral-nemo-instruct-2407,PARCIAL,344,332,0,301136,13
2026-07-29T04:19:29.992937400Z,Mobile Suit Zeta Gundam - S01E07_Track2.ass,Mobile Suit Zeta Gundam,Temporada Única,Mobile Suit Zeta Gundam,mistralai/mistral-nemo-instruct-2407,PARCIAL,303,300,0,273460,7
2026-07-29T04:24:09.184361700Z,Mobile Suit Zeta Gundam - S01E08_Track2.ass,Mobile Suit Zeta Gundam,Temporada Única,Mobile Suit Zeta Gundam,mistralai/mistral-nemo-instruct-2407,PARCIAL,294,288,0,279188,11
2026-07-29T04:29:14.841275600Z,Mobile Suit Zeta Gundam - S01E09_Track2.ass,Mobile Suit Zeta Gundam,Temporada Única,Mobile Suit Zeta Gundam,mistralai/mistral-nemo-instruct-2407,CONCLUIDO,349,343,0,305646,8
2026-07-29T04:33:57.149949700Z,Mobile Suit Zeta Gundam - S01E10_Track2.ass,Mobile Suit Zeta Gundam,Temporada Única,Mobile Suit Zeta Gundam,mistralai/mistral-nemo-instruct-2407,CONCLUIDO,308,293,0,282303,10
2026-07-29T04:39:03.415387800Z,Mobile Suit Zeta Gundam - S01E11_Track2.ass,Mobile Suit Zeta Gundam,Temporada Única,Mobile Suit Zeta Gundam,mistralai/mistral-nemo-instruct-2407,PARCIAL,364,352,0,306261,7
2026-07-29T04:43:04.410601500Z,Mobile Suit Zeta Gundam - S01E12_Track2.ass,Mobile Suit Zeta Gundam,Temporada Única,Mobile Suit Zeta Gundam,mistralai/mistral-nemo-instruct-2407,CONCLUIDO,303,295,0,240990,5
2026-07-29T04:47:58.834874300Z,Mobile Suit Zeta Gundam - S01E13_Track2.ass,Mobile Suit Zeta Gundam,Temporada Única,Mobile Suit Zeta Gundam,mistralai/mistral-nemo-instruct-2407,PARCIAL,349,325,0,294418,17
2026-07-29T04:51:47.843577500Z,Mobile Suit Zeta Gundam - S01E14_Track2.ass,Mobile Suit Zeta Gundam,Temporada Única,Mobile Suit Zeta Gundam,mistralai/mistral-nemo-instruct-2407,CONCLUIDO,278,271,0,229004,6
2026-07-29T04:56:40.870793300Z,Mobile Suit Zeta Gundam - S01E15_Track2.ass,Mobile Suit Zeta Gundam,Temporada Única,Mobile Suit Zeta Gundam,mistralai/mistral-nemo-instruct-2407,PARCIAL,356,343,0,293019,11
2026-07-29T05:01:31.248142500Z,Mobile Suit Zeta Gundam - S01E16_Track2.ass,Mobile Suit Zeta Gundam,Temporada Única,Mobile Suit Zeta Gundam,mistralai/mistral-nemo-instruct-2407,CONCLUIDO,382,366,0,290374,4
2026-07-29T05:05:39.020059Z,Mobile Suit Zeta Gundam - S01E17_Track2.ass,Mobile Suit Zeta Gundam,Temporada Única,Mobile Suit Zeta Gundam,mistralai/mistral-nemo-instruct-2407,PARCIAL,333,317,0,247767,2
2026-07-29T05:11:19.561426900Z,Mobile Suit Zeta Gundam - S01E18_Track2.ass,Mobile Suit Zeta Gundam,Temporada Única,Mobile Suit Zeta Gundam,mistralai/mistral-nemo-instruct-2407,PARCIAL,386,368,0,340536,18
2026-07-29T05:15:06.522448500Z,Mobile Suit Zeta Gundam - S01E19_Track2.ass,Mobile Suit Zeta Gundam,Temporada Única,Mobile Suit Zeta Gundam,mistralai/mistral-nemo-instruct-2407,PARCIAL,321,301,0,226952,6
2026-07-29T05:19:43.076096100Z,Mobile Suit Zeta Gundam - S01E20_Track2.ass,Mobile Suit Zeta Gundam,Temporada Única,Mobile Suit Zeta Gundam,mistralai/mistral-nemo-instruct-2407,PARCIAL,356,332,0,276548,5
2026-07-29T05:24:28.424027400Z,Mobile Suit Zeta Gundam - S01E21_Track2.ass,Mobile Suit Zeta Gundam,Temporada Única,Mobile Suit Zeta Gundam,mistralai/mistral-nemo-instruct-2407,CONCLUIDO,352,344,0,285339,4
2026-07-29T05:29:39.382576700Z,Mobile Suit Zeta Gundam - S01E22_Track2.ass,Mobile Suit Zeta Gundam,Temporada Única,Mobile Suit Zeta Gundam,mistralai/mistral-nemo-instruct-2407,CONCLUIDO,377,362,0,310953,7
2026-07-29T05:35:11.436847500Z,Mobile Suit Zeta Gundam - S01E23_Track2.ass,Mobile Suit Zeta Gundam,Temporada Única,Mobile Suit Zeta Gundam,mistralai/mistral-nemo-instruct-2407,CONCLUIDO,382,367,0,332049,7
2026-07-29T05:39:29.527189200Z,Mobile Suit Zeta Gundam - S01E24_Track2.ass,Mobile Suit Zeta Gundam,Temporada Única,Mobile Suit Zeta Gundam,mistralai/mistral-nemo-instruct-2407,CONCLUIDO,351,328,0,258086,3
